Title,Film,Year,Singer,Composer,Lyricist,Lyrics
zindagii ke safar men guzar jaate hain jo makaam,aap ki kasam,-1,kishore,r d burman,anand bakshi, zindagii ke safar men guzar jaate hain jo makaam vo phir nahin aate vo phir nahin aate	phul khilate hain log milate hain phul khilate hain log milate hain magar patajhad men jo phul murajhaa jaate hain vo baharon ke aane se khilate nahin kuchh log jo safar men bichhad jaate hain vo hazaron ke aane se milate nahin umr bhar chahe koi pukaara kare unaka naam vo phir nahin aate vo phir nahin aate zindagii ke safar men	aankh dhokha hai kya bharosa hai aankh dhokha hai kya bharosa hai suno doston shaq dosti ka dushman hai apane dil men ise ghar banane na do kal tadapana pade yaad men jinaki rok lo ruth kar unako jaane na do baad men pyar ke chahe bhejo hazaron salaam vo phir nahin aate vo phir nahin aate zindagii ke safar men	subah aati hai shaam jaati hai	subah aati hai shaam jaati hai yunhi vaqt chalataa hi rahataa hai rukataa nahin ek pal men ye aage nikal jaataa hai aadami thik se dekh paataa nahin aur parade pe manzar badal jaataa hai ek baar chale jaate hain jo dinraat subahoshaam vo phir nahin aate vo phir nahin aate zindagii ke safar men 
zindagii zindagii mere ghar aanaa aanaa zindagii,dooriyan,-1,bhupinder anuradha paudwal,jaidev,sudarshan faakir, bhuu	zindagii zindagii mere ghar aanaa	aanaa zindagii zindagii mere ghar aanaa	aanaa zindagii a	zindagii o zindagii mere ghar aanaa	aanaa mere ghar aanaa abhuu zindagii zindagii mere ghar aanaa	aanaa zindagii	bhuu	mere ghar kaa siidhaa saa itanaa pataa hai ye ghar jo hai chaaron taraf se khulaa hai na dastak zaruurii naa aavaaz denaa mere ghar kaa daravaazaa koii nahiin hai hain diivaaren gum aur chhat bhii nahiin hai badii dhuup hai dost khadii dhuup hai dost tere aanchal kaa saayaa churaa ke jiinaa hai jiinaa	jiinaa zindagii zindagii a	o zindagii mere ghar aanaa abhuu aanaa zindagii	zindagii mere ghar aanaa	a	mere ghar kaa siidhaa saa itanaa pataa hai mere ghar ke aage muhabbat likhaa hai na dastak zaruurii na aavaaz denaa main saanson kii raftaar se jaan luungii havaaon kii khushabuu se pahachaan luungii teraa phuul huun dost terii bhuul huun dost tere haathon men cheharaa chhupaa ke jiinaa hai jiinaa	jiinaa zindagii zindagii bhuu	o zindagii mere ghar aanaa abhuu aanaa zindagii	zindagii mere ghar aanaa	bhuu magar ab jo aanaa to diire se aanaa zamaane kii shahazaadii soii huii hai ye pariyon ke sapanon men khoii huii hai bahut kuub hai ye teraa ruup hai ye tere aanchal men tere daaman men tere aankhon men terii palkon men tere kadamon isako bithaake jiinaa hai jiinaa hai jiinaa zindagii zindagii a	o zindagii mere ghar aanaa abhuu aanaa zindagii	zindagii mere ghar aanaa
andhe kii laathii tuu hii hai,dhoopchhaon,-1,saigal,r c boral,pt sudarshan, dil ke phaphole jal uthe siine ke daag se is ghar ko aag lag gai ghar ke chiraag se	andhe kii laathii tuu hii hai tuu hii jiivan ujiyaaraa hai	andhe kii laathii tuu hii hai tuu hii jiivan ujiyaaraa hai	tuu hii aakar sambhaal prabhuu teraa hii ek sahaaraa hai	tuu hii aakar sambhaal prabhuu teraa hii ek sahaaraa hai	andhe kii laathii tuu hii hai tuu hii jiivan ujiyaaraa hai	andhe kii laathii tuu hii hai tuu hii jiivan ujiyaaraa hai	duhkh dard kii gathadii sar par hai pagpag par girane kaa dar hai	duhkh dard kii gathadii sar par hai pagpag par girane kaa dar hai	parameshvar ab path raakh tuu hii	parameshvar ab path raakh tuu hii	tuu hii path raakhanahaaraa hai	tuu hii path raakhanahaaraa hai	andhe kii laathii tuu hii hai tuu hii jiivan ujiyaaraa	jin par aashaa thii chhod gaye baaluu ke gharonde phod gaye	munh mod gaye man tod gaye	munh mod gaye man tod gaye	ab jag men kaun hamaaraa hai	ab jag men kaun hamaaraa hai	ab jag men kaun hamaaraa hai	andhe kii laathii tuu hii hai tuu hii jiivan ujiyaaraa
har ek ranj men raahat hai aadamii ke liye, nonfilm,-1,bhupinder,,,	har ek ranj men raahat hai aadamii ke liye payaamemaut bhii mujadaa hai zindagii ke liye	chaman men phuul bhii har ek ko nahiin milate bahaar aatii hai lekin kisii kisii ke liye	hamaarii kaak ko daaman se jhaadane waale sab is maqaam se guzarenge zindagii ke liye	unhiin ke shiishaaedil chuur chuur ho ke rahen taras rahe the jo duniyaa men dostii ke liye	ye sochataa huun zamaane ko kyaa huaa yaa rab kisii ke dil men muhabbat nahiin kisii ke liye	hamaare baad andheraa rahegaa mahafil men bahut charaag jalaaoge roshanii ke liye 
o merii jaan o merii jaan ab nahiin rahanaa tere binaa,manzil manzil,-1,asha shailendra singh,r d burman,gulshan bawra, asha o merii jaan o merii jaan ab nahiin rahanaa tere binaa	haarii main tujhase munh pher ke aankhen khulii par zaraa der se koii meraa tujhasaa kahaan ab nahiin rahanaa tere binaa	tuu hai to thokar khaa lungii main kaanton men jiivan bitaa luungii main le chal mujhe chaahe jahaan ab nahiin rahanaa tere binaa	shailendra jis din se dekhaa yaaraa tujhe manzil manzil pukaaraa tujhe tere sivaa jaanaa kahaan ab nahiin rahanaa tere binaa
o main royaa parades men bhiigaa maan kaa pyaar,nonfilm,-1,jagjit singh,jagjit singh,nida fazli, o main royaa parades men bhiigaa maan kaa pyaar dukh ne dukh se baat kii bin chiththii bin taar chhotaa karake dekhiye jiivan kaa vistaar aankhon bhar aakaash hai baahon bhar sansaar	e leke tan ke naap ko ghuume bastii gaanv har chaadar ke gher se baahar nikale paanv sabakii puujaa ek sii alagvalag har riit masjid jaae maulvii koyal gaae giit	puujaa ghar men muurtii miira ke sang shyaam jisakii jitanii chaakarii utane usake daam	saaton din bhagavaan ke kyaa mangal kyaa piir jis din soe der tak bhuukaa rahe fakiir achchhii sangat baithakar sangii badale ruup jaise milakar aam se miithii ho gaii dhuup	sapanaa jharnaa niind kaa jaagii aankhen pyaas paanaa khonaa khojanaa saanson kaa itihaas chaahe giitaa vaachie yaa padhie quraan meraa teraa pyaar hii har pustak kaa gyaan
aankh se aankh milaataa hai koii,nonfilm,-1,lata,,shakeel, aankh se aankh milaataa hai koii dil ko khiinche liye jaataa hai koii	hai ye hairat ki bharii mahafil men mujhako tanhaa nazar aataa hai koii	chaahiye kud pe yaqiineqaamil hausalaa kisakaa badhaataa hai koii	sab karishmaatetasavvur hai shaqiil vanraa aataa hai na jaataa hai koii
vaaqif huun khuub ishq ke tarzebayaan se main,bahu begum,-1,rafi tabish,roshan,sahir, arazeshauq aankhon men hai arazevafaa aankhon men hai tere aage baat kahane kaa mazaa aankhon men hai	vaaqif huun khuub ishq ke tarzebayaan se main kah duungaa dil kii baat nazar kii zubaan se main	vaaqif huun khuub ishq ke tarzebayaan se main kah duungaa dil kii baat nazar kii zubaan se main	merii vafaa kaa shauq se tuu imtahaan le guzaruunga tere ishq men har imtahaan se main vaaqif huun khuub ishq	ai husneaashanaa tere jalavon kii khair ho begaana ho gayaa huun gamedo jahaan se main	ab jaanblab huun shiddatedardenihaan se main aise men tujh ko dhuundh kar laauun kahaan se main	zamiin hamdard hai merii na hamadam aasamaan meraa teraa dar chhuut gayaa to phir thikaanaa hai kahaan meraa qasam hai tujh ko tujh ko qasam hai jazbaaedil na jaaye raigaan meraa yahii hai imtahaan teraa yahii hai imtahaan meraa ek simt muhabbat hai ek simt zamaanaa ab aise men tujh ko dhuundh kar laauun kahaan se main	teraa kayaal terii tamannaa liye hue dil bujh rahaa hai aas kaa sholaa liye hue hairaan khadii huii hai doraahe pe zindagii naakaam hasaraton kaa janaazaa liye hue ab aise men tujh ko dhuundh kar laauun kahaan se main	aavaaz de rahaa hai dilekaanamaan karaab siine men iztaraab hai saanson men pechotaab ai ruuheishq ai jaanevafaa kuch to de javaab ab jaanblab huun shiddatedardenihaan se main aise men tujh ko dhuundh kar laauun kahaan se main 
ai zindagii gale lagaa le hamane bhii tere har ik gam ko,sadma,-1,suresh wadkar,ilayaraja,gulzar, ai zindagii gale lagaa le	 ai zindagii gale lagaa le	hamane bhii tere har ik gam ko gale se lagaayaa hai	hai naa ai zindagii	hamane bahaane se chhupake zamaane se	palakon ke parade men ghar kar liyaa	palakon ke parade men ghar kar liyaa	teraa sahaaraa mil gayaa hai zindagii la	la	teraa sahaaraa mil gayaa hai zindagii ai zindagii	chhotaa saa saayaa thaa	aankhon men aayaa thaa	hamane do buundo se man bhar liyaa	hamane do buundo se man bhar liyaa	hamako kinaaraa mil gayaa hai zindagii la	la	hamako kinaaraa mil gayaa hai zindagii ai zindagii 
karegaa zamaanaa kyaa sach ko chhupaanaa kyaa,zabardast,-1,kishore asha,r d burman,majrooh, ki ho karegaa zamaanaa kyaa sach ko chhupaanaa kyaa	duniyaa ko aao batalaa den aa karegaa zamaanaa kyaa sach ko chhupaanaa kyaa	duniyaa ko aao batalaa den ki tum ho mere ham hain tere	daarling hai na bolo hai na	ki meraa sab kuchh tere lie teraa sab kuchh mere lie	bolo bolo aa meraa sab kuchh tere lie teraa sab kuchh mere lie	aakhir ko hai ki haan aakhir ko hain biivii miiyaan	daarling hai na bolo hai na	ki aae hue badii duur se hain ham to yahaan maiijuun se hain aa aae hue badii duur se hain ham to yahaan maiijuun se hain	aur aaj hii ki aur aaj hii hai vaapasii	daarling hai na bolo hai na
is rang badalatii duniyaa men inasaan kii niiyat thiik nahiin,rajkumar,0,rafi,shankarjaikishan,hasrat, is rang badalatii duniyaa men inasaan kii niiyat thiik nahiin nikalaa na karo tum sajdhajakar iimaan kii niiyat thiik nahiin is	ye dil hai badaa hii diivaanaa chhedaa na karo is paagal ko tum se na sharaarat kar baithe naadaan kii niiyat thiik nahiin is	kaandhe se hataa lo sar apanaa ye pyaar muhabbat rahane do kashtii ko sambhaalo maujon men tuufaan kii niiyat thiik nahiin is	main kaise khudaa haafiz kah duun mujhako to kisii kaa yakiin nahiin chhup jaao hamaarii aankhon men bhagavaan kii niiyat thiik nahiin is
aanand mangal karuun,,-1,mukesh chorus,,bharat vyas, mukesh aanand mangal karuun aaratii jay gaayatrii maataa	koras aanand mangal karuun aaratii jay gaayatrii maataa	mukesh chaaron vedon kii jananii tuu mahaamantra kii daataa	koras chaaron vedon kii jananii tuu mahaamantra kii daataa	aanand mangala	mukesh terii mahimaa hai niraalii tuu sabakii kare rakhawaalii	koras terii mahimaa hai niraalii tuu sabakii kare rakhawaalii	mukesh bhuule bhatake logon ko tuu sanmaarg dikhaane waalii gyaan kii devii tuu hai maataaaaa	koras gyaan kii devii tuu hai maataa	mukesh sabakii bhaagya vidhaataa	aanand mangal	mukesh hai terii anupam maayaa jisakaa koii paar na paayaa	koras hai terii anupam maayaa jisakaa koii paar na paayaa	mukesh hai kotikoti suuryon kaa tujhamen adbhut tej samaayaa	tere tej kii ek kiran seaaa	koras tere tej kii ek kiran se	mukesh man ujjwal ho jaataa	aanand mangal 
breathless  koii jo milaa to mujhe,breathless nonfilm,-1,shankar mahadevan,shankar mahadevan,javed akhtar, koii jo milaa to mujhe aisa lagataa thaa jaise merii saarii duniyaa men giiton kii rut aur rangon kii barakhaa hai kushabuu kii aandhii hai mahakii huii sii ab saarii fizaaen hain bahakii huii sii ab saarii hawaaen hain khoii huii sii ab saarii dishaaen hain badalii huii sii ab saarii adaaen hain jaagii umangen hain dhadak rahaa hai dil saanson men tuufaan hai honthon pe nagamen hain aankhon men sapane hain sapanon men biite hue saare wo lamhe hain jab koii aayaa thaa dil men samaayaa thaa kaise main bataauun tumhe kaisaa use paayaa thaa pyaar se chehare pe bikharii jo zulfen to aisa lagataa thaa jaise kohare ke piichhe ik os men dhulaa huaa phuul khilaa hai jaise baadal men ek chaand chhupaa hai aur jhaank rahaa hai jaise raat ke parde men ek saveraa hai roshan roshan aankhon men sapanon kaa saagar jisamen prem sitaaron kii chaadar jaise jhalak rahii hai laharon laharon baat karen to jaise motii barase jaise kahiin chaandii kii paayal guunje jaise kahiin shiishe ke jaam giren aur chhan se tuuten jaise koii chhupake sitaar bajaae jaise koii chaandanii raat men gaae jaise koii haule se paas bulaae kaisii miithii baaten thiin wo kaisii mulaakaaten thiin wo jab mainne jaanaa thaa nazaron se kaise pighalate hain dil aur aarazuu paatii hai kaise manzil aur kaise utarataa hai chaand zamiin par kaise kabhii lagataa hai swarg agar hai to bas hai yahiin par usane bataayaa mujhe aur samajhaayaa mujhe ham jo mile hain hamen aise hii milanaa thaa gul jo khile hain unhen aise hii khilanaa thaa janmon ke bandhan janmon ke rishte hain jab bhii ham janme to ham yahiin milate hain kaanon men jaise mere shahad se ghulane lage kwaabon ke dar jaise aankhon men khulane lage kwaabon kii duniyaa bhii kitanii hasiin aur kaisii rangiin thii kwaabon kii duniyaa jo kahane ko thii par kahiin bhii nahiin thii kwaab jo tuute mere aankhen jo khuliin merii hosh jo aayaa mujhe mainne dekhaa mainne jaanaa wo jo kabhii aayaa thaa nazaron pe chhaayaa thaa dil men samaayaa thaa jaa bhii chukaa hai aur dil meraa ab hai tanhaa tanhaa na to koii aramaan hai na koii tamannaa hai aur na koii sapanaa hai ab jo mere din aur ab jo merii raaten hain unamen sirf aansuu hain unamen sirf dard kii ranj kii baaten hain aur fariyaaden hain meraa ab koii nahiin main huun aur khoe hue pyaar kii yaaden hain	 koii jo milaa to mujhe aisa lagataa thaa jaise merii saarii duniyaa men giiton kii rut aur rangon kii barakhaa hai kushabuu kii aandhii hai mahakii huii sii ab saarii fizaaen hain bahakii huii sii ab saarii hawaaen hain khoii huii sii ab saarii dishaaen hain badalii huii sii ab saarii adaaen hain jaagii umangen hain dhadak rahaa hai dil saanson men tuufaan hai honthon pe nagamen hain aankhon men sapane hain sapanon men biite hue saare wo lamhe hain jab koii aayaa thaa dil men samaayaa thaa kaise main bataauun tumhe kaisaa use paayaa thaa pyaar se chehare pe bikharii jo zulfen to aisa lagataa thaa jaise kohare ke piichhe ik os men dhulaa huaa phuul khilaa hai jaise baadal men ek chaand chhupaa hai aur jhaank rahaa hai jaise raat ke parde men ek saveraa hai roshan roshan aankhon men sapanon kaa saagar jisamen prem sitaaron kii chaadar jaise jhalak rahii hai laharon laharon baat karen to jaise motii barase jaise kahiin chaandii kii paayal guunje jaise kahiin shiishe ke jaam giren aur chhan se tuuten jaise koii chhupake sitaar bajaae jaise koii chaandanii raat men gaae jaise koii haule se paas bulaae kaisii miithii baaten thiin wo kaisii mulaakaaten thiin wo jab mainne jaanaa thaa nazaron se kaise pighalate hain dil aur aarazuu paatii hai kaise manzil aur kaise utarataa hai chaand zamiin par kaise kabhii lagataa hai swarg agar hai to bas hai yahiin par usane bataayaa mujhe aur samajhaayaa mujhe ham jo mile hain hamen aise hii milanaa thaa gul jo khile hain unhen aise hii khilanaa thaa janmon ke bandhan janmon ke rishte hain jab bhii ham janme to ham yahiin milate hain kaanon men jaise mere shahad se ghulane lage kwaabon ke dar jaise aankhon men khulane lage kwaabon kii duniyaa bhii kitanii hasiin aur kaisii rangiin thii kwaabon kii duniyaa jo kahane ko thii par kahiin bhii nahiin thii kwaab jo tuute mere aankhen jo khuliin merii hosh jo aayaa mujhe mainne dekhaa mainne jaanaa wo jo kabhii aayaa thaa nazaron pe chhaayaa thaa dil men samaayaa thaa jaa bhii chukaa hai aur dil meraa ab hai tanhaa tanhaa na to koii aramaan hai na koii tamannaa hai aur na koii sapanaa hai ab jo mere din aur ab jo merii raaten hain unamen sirf aansuu hain unamen sirf dard kii ranj kii baaten hain aur fariyaaden hain meraa ab koii nahiin main huun aur khoe hue pyaar kii yaaden hain	 koii jo milaa to mujhe aisa lagataa thaa jaise merii saarii duniyaa men giiton kii rut aur rangon kii barakhaa hai kushabuu kii aandhii hai mahakii huii sii ab saarii fizaaen hain bahakii huii sii ab saarii hawaaen hain khoii huii sii ab saarii dishaaen hain badalii huii sii ab saarii adaaen hain jaagii umangen hain dhadak rahaa hai dil saanson men tuufaan hai honthon pe nagamen hain aankhon men sapane hain sapanon men biite hue saare wo lamhe hain jab koii aayaa thaa dil men samaayaa thaa kaise main bataauun tumhe kaisaa use paayaa thaa pyaar se chehare pe bikharii jo zulfen to aisa lagataa thaa jaise kohare ke piichhe ik os men dhulaa huaa phuul khilaa hai jaise baadal men ek chaand chhupaa hai aur jhaank rahaa hai jaise raat ke parde men ek saveraa hai roshan roshan aankhon men sapanon kaa saagar jisamen prem sitaaron kii chaadar jaise jhalak rahii hai laharon laharon baat karen to jaise motii barase jaise kahiin chaandii kii paayal guunje jaise kahiin shiishe ke jaam giren aur chhan se tuuten jaise koii chhupake sitaar bajaae jaise koii chaandanii raat men gaae jaise koii haule se paas bulaae kaisii miithii baaten thiin wo kaisii mulaakaaten thiin wo jab mainne jaanaa thaa nazaron se kaise pighalate hain dil aur aarazuu paatii hai kaise manzil aur kaise utarataa hai chaand zamiin par kaise kabhii lagataa hai swarg agar hai to bas hai yahiin par usane bataayaa mujhe aur samajhaayaa mujhe ham jo mile hain hamen aise hii milanaa thaa gul jo khile hain unhen aise hii khilanaa thaa janmon ke bandhan janmon ke rishte hain jab bhii ham janme to ham yahiin milate hain kaanon men jaise mere shahad se ghulane lage kwaabon ke dar jaise aankhon men khulane lage kwaabon kii duniyaa bhii kitanii hasiin aur kaisii rangiin thii kwaabon kii duniyaa jo kahane ko thii par kahiin bhii nahiin thii kwaab jo tuute mere aankhen jo khuliin merii hosh jo aayaa mujhe mainne dekhaa mainne jaanaa wo jo kabhii aayaa thaa nazaron pe chhaayaa thaa dil men samaayaa thaa jaa bhii chukaa hai aur dil meraa ab hai tanhaa tanhaa na to koii aramaan hai na koii tamannaa hai aur na koii sapanaa hai ab jo mere din aur ab jo merii raaten hain unamen sirf aansuu hain unamen sirf dard kii ranj kii baaten hain aur fariyaaden hain meraa ab koii nahiin main huun aur khoe hue pyaar kii yaaden hain
jaa jaa jaa mere bachapan kahiin jaa ke chhup naadaan,junglee,0,lata,shankarjaikishan,hasrat, jaa jaa jaa mere bachapan kahiin jaa ke chhup naadaan	 jaa jaa jaa mere bachapan kahiin jaa ke chhup naadaan	ye safar hai ab mushkil aane ko hai tuufaan	jaa jaa jaa mere bachapan	zindagii ko naye rang milane lage ek kiran chhuu gayi phuul khilane lage	zindagii ko naye rang milane lage ek kiran chhuu gayi phuul khilane lage	jaa jaa jaa mere bachapan	ek kasak har ghadii dil men rahane lagi	jo ke tadapaa gayi phir bhi achchhii lagi	jo ke tadapaa gayi phir bhi achchhii lagi	jaa jaa jaa mere bachapan
chalii pii ko milan ban than ke dulhan,ziddi,-1,shamshad,khemchand prakash,,	chalii pii ko milan ban than ke dulhan jhan jhananan paayal gaavat hai ab kaahe ko der karo rii sakhii moraa maike men jiyaa ghabaraavat hai	main to baabul se mukh mod chalii viiran sang naataa tod chalii us chhor kabhii jaa ke rii sakhii koii laut ke phir nahiin aavat hai	kab diip jale bin baatii ke kab raah kate bin saathii ke ji saagar se bichhade nadiyaa us saagar men mil jaavat hai 
giidhraaj kii kathaa,nonfilm,-1,talat,,traditional,	de hisaar raa kaa	sumiran kaike au ganapati ke charan manaay giidh jataayu kii karanii kii miithi baaten deu sunaay	raam lakhan bin suunii kutiyaa dhari ke kapat jati kaa bhes mahaaraanii siitaa kaa hari ke raavan lihe jaat hai bides	aarat baani mahaaraanii ke pari gaye geedhraaj ke kaan krodhwant hoike khag dhaawaa jaise chale dhanus se baan	rath par dekhis jab raavan kaa tab khag dihis garu lalakaar are thaadh raho dusht kahuun kaa mere jiivat na paihe paar	niare jaaye bahut samjhaayasi raavan dihis na taniko dhyaan tab duut padaa raavan par jaise giri par vajr mahaan	sir ke kesh pakari ke khinchis rath ke niiche dihis giraay lochan ghaav anekan kiinhisi muurchhaa rahii ghadii bhar chhaay	bahut bachaav kihis dasakandhar jab naa yaa tau chalaa upaay tab talawaar myaan se kaadhi ke au panchhii pe dihis chalaay	pankh pakheru ke kaate se jab dhar se giraa giidh laachaar raam raam kai der	lagaaii mujhikaa daras deuu karataar	diinaanaath sadaa bhagatan ke raakhai ek raam bhagawaan puuran bhaye abhilaas giidh ke aaye chalike krripaanidhaan	suni sab haal giidh ke dehi pherin haath apan raghubiir bhaagi piir mitii bhav bhiiraa paavat panchhii dibya shariir	jetanadhaarii par upakaarii te hain dhanya jagat ke biir jinape haath raam ji phere jag maa kabahu na dekhain niir	
